Link1,Link2,Link3,Link4,Link5,Link6,Link7,Link8,Link9,Link10,Link11,Link12
69,65,69,68,82,79,78,54,71,83,70,66
73,69,59,66,76,81,86,58,69,73,63,71
82,67,68,69,65,80,86,63,74,80,51,66
71,72,54,69,69,66,88,54,78,84,71,61
80,68,69,61,67,67,77,56,69,88,52,70
77,74,64,73,67,75,73,59,66,72,49,73
67,77,74,66,67,64,82,60,72,78,58,71
75,64,70,73,72,69,72,49,72,81,65,61
92,74,56,74,71,66,72,56,67,76,60,54
71,69,63,69,78,78,80,61,60,78,70,60
77,70,66,65,76,73,72,58,72,66,60,62
104,70,67,76,70,77,80,56,68,70,53,63
89,95,60,75,72,72,82,57,68,73,38,63
74,84,83,66,82,78,68,52,63,74,58,51
75,67,72,70,66,88,79,59,67,74,69,45
77,79,63,74,72,73,94,57,61,77,60,65
70,69,75,67,82,61,73,62,67,70,62,67
69,65,70,74,69,78,62,61,67,82,58,52
61,63,55,75,84,0,77,65,71,71,74,61
86,57,64,63,85,91,0,59,66,72,52,65
75,80,56,66,66,80,93,50,66,78,55,64
82,69,68,65,64,74,87,59,59,75,54,60
71,74,68,56,74,73,75,57,73,65,68,54
74,72,74,89,60,75,76,64,70,85,56,70
76,71,65,64,57,65,81,56,74,78,44,63
76,70,66,71,72,79,70,52,64,84,59,53
64,67,69,68,79,74,63,52,63,78,78,64
80,79,64,71,72,77,84,57,60,73,70,73
82,80,80,66,75,72,70,51,64,71,56,73
85,73,77,84,75,72,73,55,70,72,48,60
73,75,65,80,108,87,82,58,59,80,45,55
79,68,76,72,87,96,85,53,71,67,58,57
82,65,72,69,78,88,80,56,67,76,58,46
77,77,63,69,66,82,93,60,70,78,57,58
74,69,71,62,71,58,80,56,66,80,67,55
76,65,49,71,69,72,74,65,81,76,70,59
88,79,62,48,63,71,71,61,71,82,51,70
80,70,71,62,63,71,86,59,76,76,57,67
79,76,74,71,69,64,79,60,70,86,56,66
77,75,73,71,74,66,61,55,70,79,70,62
76,78,69,69,73,69,66,55,60,78,62,65
69,69,77,73,69,78,72,54,68,81,60,73
82,68,66,74,73,81,88,59,64,67,69,65
77,79,70,69,74,72,90,53,68,72,56,67
81,74,61,74,69,78,83,57,65,80,48,58
87,70,73,68,73,74,87,57,67,72,57,50
77,80,65,76,77,80,80,64,73,79,56,65
81,74,72,66,75,77,93,60,72,72,70,60
79,76,77,74,71,80,84,52,73,85,64,64
67,72,67,75,65,62,82,60,64,76,80,63
73,65,68,71,82,69,81,65,76,81,61,78
66,65,67,71,77,78,69,55,77,80,71,67
81,65,62,68,75,82,79,62,73,81,70,69
87,67,67,60,75,80,84,55,74,83,60,66
75,79,71,69,68,66,83,63,66,87,76,64
74,65,67,68,64,76,77,58,72,74,61,74
66,71,65,66,68,70,74,57,77,77,68,67
75,63,68,70,68,71,79,63,68,88,61,74
77,72,70,63,76,78,83,60,67,80,71,61
90,75,64,70,68,75,76,54,71,70,62,64
86,80,71,67,78,65,76,62,72,83,65,69
66,80,75,67,73,77,77,58,73,82,65,60
69,75,70,74,69,83,83,57,70,82,70,62
76,67,69,69,79,72,75,58,72,75,56,64
68,69,66,75,77,90,81,53,67,77,66,66
72,68,61,74,76,80,81,61,68,75,58,69
77,67,62,61,69,83,74,52,66,78,65,60
79,75,64,61,68,66,90,52,74,70,55,61
103,79,68,64,69,75,78,59,63,79,63,61
73,80,72,70,64,80,75,66,71,74,68,73
81,66,73,70,63,58,84,60,78,74,71,60
79,73,65,76,79,69,66,58,70,87,64,66
78,73,67,69,77,80,68,57,67,84,77,64
75,72,70,69,77,83,79,66,71,73,63,76
84,71,69,75,67,82,94,50,68,81,60,72
71,80,66,67,73,77,91,54,66,75,80,77
91,71,72,69,73,83,81,65,63,71,62,69
104,79,69,68,69,74,83,63,71,78,57,64
76,76,72,76,72,77,84,58,72,84,62,67
77,70,69,80,74,86,79,58,69,77,68,52
78,72,61,78,79,65,86,54,69,89,67,64
81,69,70,70,96,80,76,59,70,75,65,70
70,77,67,69,80,92,79,59,75,80,64,62
70,63,69,66,67,75,82,65,67,85,69,62
75,72,57,66,69,76,80,48,79,73,71,76
94,75,59,68,75,78,77,61,59,90,71,68
77,72,67,57,80,78,84,52,77,0,74,69
77,73,72,71,68,74,84,56,77,86,69,60
84,74,68,69,71,68,0,60,61,81,73,79
80,75,68,76,77,78,84,51,65,68,67,60
75,72,66,67,75,71,77,54,70,77,52,71
81,67,69,65,69,78,79,58,68,76,58,58
79,76,67,69,69,67,80,53,70,77,59,49
69,75,64,72,71,75,76,58,68,81,66,57
79,66,65,63,81,80,88,55,67,71,68,74
71,74,63,64,66,103,85,65,66,75,58,62
85,67,78,69,70,76,78,61,68,76,64,53
98,76,68,67,71,71,96,59,71,64,80,72
82,70,66,72,72,80,83,54,74,72,54,69
77,76,62,67,75,79,83,58,72,82,67,58
82,71,70,70,82,71,82,57,69,83,75,60
77,80,63,71,58,86,75,58,68,81,63,66
78,70,72,69,71,70,88,57,72,71,56,70
106,65,66,72,73,74,72,63,67,76,66,66
82,89,65,64,68,83,79,50,69,78,58,68
79,72,89,71,79,74,90,53,66,78,65,72
79,73,68,69,76,82,80,58,74,75,53,69
96,80,68,70,65,68,84,63,64,78,69,54
83,86,84,71,66,79,75,60,72,75,67,79
78,74,78,75,75,73,68,59,72,77,57,57
78,74,70,77,76,75,65,62,68,82,72,51
75,69,71,74,83,76,80,48,70,83,68,65
80,74,70,71,83,85,80,63,59,77,52,62
77,69,72,72,77,80,84,60,74,71,74,48
64,68,74,70,69,75,97,58,68,78,44,56
82,72,63,78,80,80,75,72,74,79,61,75
76,68,72,71,78,83,82,61,86,82,51,61
71,71,0,65,86,87,81,58,72,87,72,68
86,75,68,0,65,0,82,62,65,84,88,60
61,76,68,70,70,90,83,59,66,77,69,72
78,59,67,72,68,68,66,57,72,74,54,74
84,66,67,79,71,68,65,67,67,79,70,61
86,77,63,59,71,79,70,61,65,78,69,52
80,70,78,66,79,76,89,54,74,69,79,71
75,69,69,77,64,81,86,68,63,76,91,64
72,69,62,70,85,70,89,64,64,69,68,60
76,68,66,63,80,96,77,64,76,83,78,46
0,70,67,72,77,83,0,60,69,76,73,60
86,0,66,66,71,80,82,56,76,81,67,72
77,69,0,66,61,71,83,86,70,88,53,68
75,75,64,0,57,70,82,54,64,76,70,68
90,74,71,74,0,69,77,64,69,78,61,74
85,79,84,70,65,0,70,65,76,74,55,67
80,71,64,80,77,73,92,70,71,85,70,59
77,76,68,71,77,86,91,60,77,80,79,69
73,72,68,67,73,94,95,60,72,76,62,74
71,69,69,69,73,78,92,63,69,80,65,56
91,70,62,75,76,79,82,63,75,73,65,69
88,80,65,59,76,84,78,62,80,87,65,68
67,73,76,68,73,85,89,57,82,83,76,65
69,78,67,62,75,76,80,70,73,83,75,62
77,70,76,64,78,65,77,59,74,89,74,74
77,71,63,76,64,96,72,72,72,76,67,62
73,64,56,73,76,77,0,55,83,83,56,78
71,70,61,66,82,80,76,49,0,83,73,63
76,75,70,63,68,87,82,61,67,0,69,63
78,67,65,68,62,78,92,62,64,75,66,75
75,80,66,70,71,60,87,65,80,66,71,95
70,67,67,68,81,74,75,65,78,84,63,68
82,69,63,63,74,89,84,59,89,89,73,70
82,87,64,70,62,87,98,58,73,92,73,65
69,68,81,66,74,65,82,51,70,85,99,74
80,63,62,77,63,81,71,69,62,77,73,80
83,68,55,69,72,72,77,58,63,76,65,72
75,72,65,56,80,77,86,54,74,69,63,69
80,70,71,71,63,86,92,51,67,80,59,61
90,78,65,69,70,73,86,56,67,67,67,66
76,75,73,63,69,71,74,60,69,72,55,72
78,70,70,75,70,77,77,54,71,67,85,65
118,63,67,67,70,70,0,56,70,65,58,73
81,56,69,73,70,78,80,53,78,79,62,62
85,77,57,71,72,84,82,53,59,88,56,60
88,77,73,56,63,81,90,53,70,74,85,67
77,65,65,71,63,82,88,56,68,68,74,72
82,78,70,75,74,65,78,62,67,70,58,76
72,64,69,67,77,84,82,62,73,75,56,55
74,70,69,71,65,81,82,54,76,78,59,60
82,74,63,74,69,0,79,58,78,79,86,52
73,73,68,62,79,75,80,60,67,82,80,56
75,67,70,72,68,78,89,62,74,77,86,73
83,71,69,68,78,74,96,57,72,88,56,76
78,74,67,77,70,83,78,60,76,83,75,65
57,74,68,66,79,73,0,65,67,84,85,60
79,65,72,65,69,96,85,64,81,78,69,75
82,72,52,76,66,79,87,56,79,89,57,60
96,74,70,67,71,63,81,63,71,81,73,61
70,101,80,66,75,64,64,63,75,75,70,83
81,64,80,80,66,81,78,58,76,85,62,70
80,70,59,80,86,78,80,52,76,95,81,70
84,77,65,62,75,82,86,51,58,83,63,74
85,76,66,64,73,0,0,58,77,79,72,74
84,76,73,67,69,73,0,64,68,69,95,68
73,76,74,65,74,80,66,64,83,74,70,72
82,60,75,70,70,70,73,59,70,90,68,69
90,78,69,73,81,71,73,54,69,71,98,68
80,84,71,74,79,78,87,60,67,77,63,71
75,67,68,72,66,79,81,58,72,89,73,76
83,81,68,73,79,86,95,51,71,80,80,70
84,73,69,74,44,80,86,65,66,85,75,85
78,78,76,66,84,74,86,63,74,78,75,75
68,76,72,74,65,83,74,60,74,80,66,75
83,62,69,72,74,78,83,55,73,79,67,58
82,74,60,74,74,75,82,56,65,86,69,62
76,76,66,64,69,81,82,65,74,79,64,71
72,63,72,72,63,77,86,56,68,75,62,72
75,76,60,66,75,68,81,60,71,79,70,70
75,65,71,61,70,76,82,67,70,83,63,66
79,64,56,67,71,79,79,60,74,82,77,62
79,80,72,64,72,0,82,62,70,76,70,68
74,76,59,77,72,74,0,57,78,76,68,68
70,71,69,69,66,74,74,65,66,95,61,68
75,64,68,66,68,77,86,77,68,73,77,74
82,74,63,68,67,0,96,48,89,78,83,66
72,69,71,63,72,72,0,59,65,88,62,71
86,79,65,70,71,78,77,66,64,73,60,63
82,70,73,69,64,79,84,0,74,73,59,63
76,71,66,74,69,72,93,62,0,77,51,78
79,74,64,65,71,79,78,59,76,95,65,69
69,75,69,71,75,78,97,59,77,82,74,59
73,62,70,63,78,75,77,49,69,81,63,77
91,70,58,73,70,81,79,67,68,77,79,65
89,76,76,66,72,80,79,56,73,76,69,70
82,83,70,75,64,75,78,50,69,80,72,72
79,80,7,73,74,80,80,66,67,78,70,74
78,70,74,79,75,81,74,67,70,78,64,64
71,70,64,78,76,78,82,67,81,80,72,73
0,65,70,70,79,81,84,58,73,82,78,70
79,90,62,73,70,79,78,57,75,80,53,69
87,67,82,66,65,70,80,57,78,91,68,60
67,81,77,76,68,0,76,57,74,89,81,64
72,48,59,75,80,88,0,60,70,79,76,77
81,70,0,73,80,63,93,57,69,74,68,71
62,67,62,45,70,82,73,57,72,71,64,73
71,62,73,61,43,79,86,67,70,81,66,61
77,72,57,74,68,0,82,55,77,83,76,57
69,71,67,64,62,68,0,55,74,80,58,73
80,74,68,60,78,0,73,59,62,92,104,65
82,78,69,66,65,77,80,59,65,73,74,76
76,80,76,68,72,71,84,57,83,73,73,72
78,69,77,76,77,74,76,46,66,89,60,66
83,75,71,69,76,83,79,47,62,77,79,63
68,73,60,72,78,76,83,57,52,76,63,82
91,67,71,63,76,74,85,58,71,67,55,90
79,78,67,71,0,69,70,57,64,63,96,65
0,76,72,67,72,0,71,55,69,74,52,50
73,0,63,68,72,71,0,64,64,75,63,66
73,65,0,72,76,79,71,56,64,71,84,61
87,63,59,0,68,75,81,55,72,89,73,64
83,73,63,68,0,68,81,61,61,78,64,64
89,83,76,63,66,0,73,61,72,74,80,60
82,82,91,71,70,73,0,55,74,81,59,65
83,78,69,88,73,77,77,53,73,77,75,68
76,72,71,73,84,88,80,54,64,87,76,69
83,74,60,74,80,84,90,53,68,69,79,68
82,78,72,77,73,91,93,67,64,75,64,73
70,75,70,72,75,74,84,59,76,75,72,63
75,75,74,70,91,86,90,53,65,86,64,68
0,67,68,71,66,86,94,56,67,77,60,68
87,95,62,70,75,73,88,55,73,85,67,68
72,72,83,69,68,84,81,59,76,78,85,65
90,73,0,70,70,73,89,57,77,81,58,69
72,79,64,0,67,72,81,55,70,89,93,62
75,64,76,69,0,75,83,53,69,78,90,71
68,72,65,62,68,0,94,61,73,77,74,77
83,63,66,68,74,79,58,59,79,74,62,70
